Specialty	Class	Year	Name	Value
Radiology-Diagnostic	PGY1	2020	U.S. Senior Matches	50
Radiology-Diagnostic	PGY1	2020	Total Matches	116
Radiology-Diagnostic	PGY1	2020	U.S. Senior Ranked Positions	1326
Radiology-Diagnostic	PGY1	2020	Total Ranked Positions	1999
Radiology-Diagnostic	PGY1	2020	U.S. Senior Average Ranked Programs	2.3
Radiology-Diagnostic	PGY1	2020	Total Average Ranked Programs	2.2
Radiology-Diagnostic	PGY1	2020	Change in No. of Programs	1
Radiology-Diagnostic	PGY1	2020	Change in Positions Offered	0
Radiology-Diagnostic	PGY1	2020	Change in Unfilled Programs	3
Radiology-Diagnostic	PGY1	2020	Change in U.S. Senior Applicants	-27
Radiology-Diagnostic	PGY1	2020	Change in Total Applicants	-41
Radiology-Diagnostic	PGY1	2020	Change in U.S. Senior Matches	-23
Radiology-Diagnostic	PGY1	2020	Change in Total Matches	-6
Radiology-Diagnostic	PGY1	2020	Change in U.S. Senior Ranked Positions	-92
Radiology-Diagnostic	PGY1	2020	Change in Total Ranked Positions	-76
Radiology-Diagnostic	PGY1	2020	Change in U.S. Senior Average Ranked Programs	-0.10000000000000009
Radiology-Diagnostic	PGY1	2020	Change in Total Average Ranked Programs	0
Radiology-Diagnostic	PGY1	2021	No. of Programs	32
Radiology-Diagnostic	PGY1	2021	Positions Offered	122
Radiology-Diagnostic	PGY1	2021	Unfilled Programs	1
Radiology-Diagnostic	PGY1	2021	U.S. Senior Applicants	615
Radiology-Diagnostic	PGY1	2021	Total Applicants	989
Radiology-Diagnostic	PGY1	2021	U.S. Senior Matches	71
Radiology-Diagnostic	PGY1	2021	Total Matches	118
Radiology-Diagnostic	PGY1	2021	U.S. Senior Ranked Positions	1550
Radiology-Diagnostic	PGY1	2021	Total Ranked Positions	2400
Radiology-Diagnostic	PGY1	2021	U.S. Senior Average Ranked Programs	2.5
Radiology-Diagnostic	PGY1	2021	Total Average Ranked Programs	2.4
Radiology-Diagnostic	PGY1	2021	Change in No. of Programs	-1
Radiology-Diagnostic	PGY1	2021	Change in Positions Offered	-1
Radiology-Diagnostic	PGY1	2021	Change in Unfilled Programs	-3
Radiology-Diagnostic	PGY1	2021	Change in U.S. Senior Applicants	47
Radiology-Diagnostic	PGY1	2021	Change in Total Applicants	90
Radiology-Diagnostic	PGY1	2021	Change in U.S. Senior Matches	21
Radiology-Diagnostic	PGY1	2021	Change in Total Matches	2
Radiology-Diagnostic	PGY1	2021	Change in U.S. Senior Ranked Positions	224
Radiology-Diagnostic	PGY1	2021	Change in Total Ranked Positions	401
Radiology-Diagnostic	PGY1	2021	Change in U.S. Senior Average Ranked Programs	0.20000000000000018
Radiology-Diagnostic	PGY1	2021	Change in Total Average Ranked Programs	0.19999999999999973
Radiology-Diagnostic	PGY1	2022	No. of Programs	34
Radiology-Diagnostic	PGY1	2022	Positions Offered	132
Radiology-Diagnostic	PGY1	2022	Unfilled Programs	0
Radiology-Diagnostic	PGY1	2022	U.S. Senior Applicants	716
Radiology-Diagnostic	PGY1	2022	Total Applicants	1156
Radiology-Diagnostic	PGY1	2022	U.S. Senior Matches	73
Radiology-Diagnostic	PGY1	2022	Total Matches	132
Radiology-Diagnostic	PGY1	2022	U.S. Senior Ranked Positions	1719
Radiology-Diagnostic	PGY1	2022	Total Ranked Positions	2780
Radiology-Diagnostic	PGY1	2022	U.S. Senior Average Ranked Programs	2.4
Radiology-Diagnostic	PGY1	2022	Total Average Ranked Programs	2.4
Radiology-Diagnostic	PGY1	2022	Change in No. of Programs	2
Radiology-Diagnostic	PGY1	2022	Change in Positions Offered	10
Radiology-Diagnostic	PGY1	2022	Change in Unfilled Programs	-1
Radiology-Diagnostic	PGY1	2022	Change in U.S. Senior Applicants	101
Radiology-Diagnostic	PGY1	2022	Change in Total Applicants	167
Radiology-Diagnostic	PGY1	2022	Change in U.S. Senior Matches	2
Radiology-Diagnostic	PGY1	2022	Change in Total Matches	14
Radiology-Diagnostic	PGY1	2022	Change in U.S. Senior Ranked Positions	169
Radiology-Diagnostic	PGY1	2022	Change in Total Ranked Positions	380
Radiology-Diagnostic	PGY1	2022	Change in U.S. Senior Average Ranked Programs	-0.10000000000000009
Radiology-Diagnostic	PGY1	2022	Change in Total Average Ranked Programs	0
Radiology-Diagnostic	PGY2	2012	No. of Programs	164
Radiology-Diagnostic	PGY2	2012	Positions Offered	976
Radiology-Diagnostic	PGY2	2012	Unfilled Programs	39
Radiology-Diagnostic	PGY2	2012	U.S. Senior Applicants	875
Radiology-Diagnostic	PGY2	2012	Total Applicants	1219
Radiology-Diagnostic	PGY2	2012	U.S. Senior Matches	741
Radiology-Diagnostic	PGY2	2012	Total Matches	901
Radiology-Diagnostic	PGY2	2012	U.S. Senior Ranked Positions	10054
Radiology-Diagnostic	PGY2	2012	Total Ranked Positions	11525
Radiology-Diagnostic	PGY2	2012	U.S. Senior Average Ranked Programs	11.5
Radiology-Diagnostic	PGY2	2012	Total Average Ranked Programs	9.5
Radiology-Diagnostic	PGY2	2012	Change in No. of Programs	NA
Radiology-Diagnostic	PGY2	2012	Change in Positions Offered	NA
Radiology-Diagnostic	PGY2	2012	Change in Unfilled Programs	NA
Radiology-Diagnostic	PGY2	2012	Change in U.S. Senior Applicants	NA
Radiology-Diagnostic	PGY2	2012	Change in Total Applicants	NA
Radiology-Diagnostic	PGY2	2012	Change in U.S. Senior Matches	NA
Radiology-Diagnostic	PGY2	2012	Change in Total Matches	NA
Radiology-Diagnostic	PGY2	2012	Change in U.S. Senior Ranked Positions	NA
Radiology-Diagnostic	PGY2	2012	Change in Total Ranked Positions	NA
Radiology-Diagnostic	PGY2	2012	Change in U.S. Senior Average Ranked Programs	NA
Radiology-Diagnostic	PGY2	2012	Change in Total Average Ranked Programs	NA
Radiology-Diagnostic	PGY2	2013	No. of Programs	158
Radiology-Diagnostic	PGY2	2013	Positions Offered	979
Radiology-Diagnostic	PGY2	2013	Unfilled Programs	30
Radiology-Diagnostic	PGY2	2013	U.S. Senior Applicants	865
Radiology-Diagnostic	PGY2	2013	Total Applicants	1307
Radiology-Diagnostic	PGY2	2013	U.S. Senior Matches	724
Radiology-Diagnostic	PGY2	2013	Total Matches	928
Radiology-Diagnostic	PGY2	2013	U.S. Senior Ranked Positions	10094
Radiology-Diagnostic	PGY2	2013	Total Ranked Positions	12038
Radiology-Diagnostic	PGY2	2013	U.S. Senior Average Ranked Programs	11.7
Radiology-Diagnostic	PGY2	2013	Total Average Ranked Programs	9.2
Radiology-Diagnostic	PGY2	2013	Change in No. of Programs	-6
Radiology-Diagnostic	PGY2	2013	Change in Positions Offered	3
Radiology-Diagnostic	PGY2	2013	Change in Unfilled Programs	-9
Radiology-Diagnostic	PGY2	2013	Change in U.S. Senior Applicants	-10
Radiology-Diagnostic	PGY2	2013	Change in Total Applicants	88
Radiology-Diagnostic	PGY2	2013	Change in U.S. Senior Matches	-17
Radiology-Diagnostic	PGY2	2013	Change in Total Matches	27
Radiology-Diagnostic	PGY2	2013	Change in U.S. Senior Ranked Positions	40
Radiology-Diagnostic	PGY2	2013	Change in Total Ranked Positions	513
Radiology-Diagnostic	PGY2	2013	Change in U.S. Senior Average Ranked Programs	0.1999999999999993
Radiology-Diagnostic	PGY2	2013	Change in Total Average Ranked Programs	-0.3000000000000007
Radiology-Diagnostic	PGY2	2014	No. of Programs	161
Radiology-Diagnostic	PGY2	2014	Positions Offered	1008
Radiology-Diagnostic	PGY2	2014	Unfilled Programs	34
Radiology-Diagnostic	PGY2	2014	U.S. Senior Applicants	803
Radiology-Diagnostic	PGY2	2014	Total Applicants	1288
Radiology-Diagnostic	PGY2	2014	U.S. Senior Matches	695
Radiology-Diagnostic	PGY2	2014	Total Matches	950
Radiology-Diagnostic	PGY2	2014	U.S. Senior Ranked Positions	9615
Radiology-Diagnostic	PGY2	2014	Total Ranked Positions	12116
Radiology-Diagnostic	PGY2	2014	U.S. Senior Average Ranked Programs	12
Radiology-Diagnostic	PGY2	2014	Total Average Ranked Programs	9.4
Radiology-Diagnostic	PGY2	2014	Change in No. of Programs	3
Radiology-Diagnostic	PGY2	2014	Change in Positions Offered	29
Radiology-Diagnostic	PGY2	2014	Change in Unfilled Programs	4
Radiology-Diagnostic	PGY2	2014	Change in U.S. Senior Applicants	-62
Radiology-Diagnostic	PGY2	2014	Change in Total Applicants	-19
Radiology-Diagnostic	PGY2	2014	Change in U.S. Senior Matches	-29
Radiology-Diagnostic	PGY2	2014	Change in Total Matches	22
Radiology-Diagnostic	PGY2	2014	Change in U.S. Senior Ranked Positions	-479
Radiology-Diagnostic	PGY2	2014	Change in Total Ranked Positions	78
Radiology-Diagnostic	PGY2	2014	Change in U.S. Senior Average Ranked Programs	0.3000000000000007
Radiology-Diagnostic	PGY2	2014	Change in Total Average Ranked Programs	0.20000000000000107
Radiology-Diagnostic	PGY2	2015	No. of Programs	166
Radiology-Diagnostic	PGY2	2015	Positions Offered	999
Radiology-Diagnostic	PGY2	2015	Unfilled Programs	55
Radiology-Diagnostic	PGY2	2015	U.S. Senior Applicants	680
Radiology-Diagnostic	PGY2	2015	Total Applicants	1141
Radiology-Diagnostic	PGY2	2015	U.S. Senior Matches	579
Radiology-Diagnostic	PGY2	2015	Total Matches	862
Radiology-Diagnostic	PGY2	2015	U.S. Senior Ranked Positions	8392
Radiology-Diagnostic	PGY2	2015	Total Ranked Positions	11524
Radiology-Diagnostic	PGY2	2015	U.S. Senior Average Ranked Programs	12.3
Radiology-Diagnostic	PGY2	2015	Total Average Ranked Programs	10.1
Radiology-Diagnostic	PGY2	2015	Change in No. of Programs	5
Radiology-Diagnostic	PGY2	2015	Change in Positions Offered	-9
Radiology-Diagnostic	PGY2	2015	Change in Unfilled Programs	21
Radiology-Diagnostic	PGY2	2015	Change in U.S. Senior Applicants	-123
Radiology-Diagnostic	PGY2	2015	Change in Total Applicants	-147
Radiology-Diagnostic	PGY2	2015	Change in U.S. Senior Matches	-116
Radiology-Diagnostic	PGY2	2015	Change in Total Matches	-88
Radiology-Diagnostic	PGY2	2015	Change in U.S. Senior Ranked Positions	-1223
Radiology-Diagnostic	PGY2	2015	Change in Total Ranked Positions	-592
Radiology-Diagnostic	PGY2	2015	Change in U.S. Senior Average Ranked Programs	0.3000000000000007
Radiology-Diagnostic	PGY2	2015	Change in Total Average Ranked Programs	0.6999999999999993
Radiology-Diagnostic	PGY2	2016	No. of Programs	164
Radiology-Diagnostic	PGY2	2016	Positions Offered	982
Radiology-Diagnostic	PGY2	2016	Unfilled Programs	24
Radiology-Diagnostic	PGY2	2016	U.S. Senior Applicants	805
Radiology-Diagnostic	PGY2	2016	Total Applicants	1360
Radiology-Diagnostic	PGY2	2016	U.S. Senior Matches	661
Radiology-Diagnostic	PGY2	2016	Total Matches	947
Radiology-Diagnostic	PGY2	2016	U.S. Senior Ranked Positions	9186
Radiology-Diagnostic	PGY2	2016	Total Ranked Positions	12499
Radiology-Diagnostic	PGY2	2016	U.S. Senior Average Ranked Programs	11.4
Radiology-Diagnostic	PGY2	2016	Total Average Ranked Programs	9.2
Radiology-Diagnostic	PGY2	2016	Change in No. of Programs	-2
Radiology-Diagnostic	PGY2	2016	Change in Positions Offered	-17
Radiology-Diagnostic	PGY2	2016	Change in Unfilled Programs	-31
Radiology-Diagnostic	PGY2	2016	Change in U.S. Senior Applicants	125
Radiology-Diagnostic	PGY2	2016	Change in Total Applicants	219
Radiology-Diagnostic	PGY2	2016	Change in U.S. Senior Matches	82
Radiology-Diagnostic	PGY2	2016	Change in Total Matches	85
Radiology-Diagnostic	PGY2	2016	Change in U.S. Senior Ranked Positions	794
Radiology-Diagnostic	PGY2	2016	Change in Total Ranked Positions	975
Radiology-Diagnostic	PGY2	2016	Change in U.S. Senior Average Ranked Programs	-0.9000000000000004
Radiology-Diagnostic	PGY2	2016	Change in Total Average Ranked Programs	-0.9000000000000004
Radiology-Diagnostic	PGY2	2017	No. of Programs	169
Radiology-Diagnostic	PGY2	2017	Positions Offered	932
Radiology-Diagnostic	PGY2	2017	Unfilled Programs	8
Radiology-Diagnostic	PGY2	2017	U.S. Senior Applicants	909
Radiology-Diagnostic	PGY2	2017	Total Applicants	1497
Radiology-Diagnostic	PGY2	2017	U.S. Senior Matches	667
Radiology-Diagnostic	PGY2	2017	Total Matches	917
Radiology-Diagnostic	PGY2	2017	U.S. Senior Ranked Positions	10253
Radiology-Diagnostic	PGY2	2017	Total Ranked Positions	13599
Radiology-Diagnostic	PGY2	2017	U.S. Senior Average Ranked Programs	11.3
Radiology-Diagnostic	PGY2	2017	Total Average Ranked Programs	9.1
Radiology-Diagnostic	PGY2	2017	Change in No. of Programs	5
Radiology-Diagnostic	PGY2	2017	Change in Positions Offered	-50
Radiology-Diagnostic	PGY2	2017	Change in Unfilled Programs	-16
Radiology-Diagnostic	PGY2	2017	Change in U.S. Senior Applicants	104
Radiology-Diagnostic	PGY2	2017	Change in Total Applicants	137
Radiology-Diagnostic	PGY2	2017	Change in U.S. Senior Matches	6
Radiology-Diagnostic	PGY2	2017	Change in Total Matches	-30
Radiology-Diagnostic	PGY2	2017	Change in U.S. Senior Ranked Positions	1067
Radiology-Diagnostic	PGY2	2017	Change in Total Ranked Positions	1100
Radiology-Diagnostic	PGY2	2017	Change in U.S. Senior Average Ranked Programs	-0.09999999999999964
Radiology-Diagnostic	PGY2	2017	Change in Total Average Ranked Programs	-0.09999999999999964
Radiology-Diagnostic	PGY2	2018	No. of Programs	171
Radiology-Diagnostic	PGY2	2018	Positions Offered	944
Radiology-Diagnostic	PGY2	2018	Unfilled Programs	4
Radiology-Diagnostic	PGY2	2018	U.S. Senior Applicants	1000
Radiology-Diagnostic	PGY2	2018	Total Applicants	1603
Radiology-Diagnostic	PGY2	2018	U.S. Senior Matches	683
Radiology-Diagnostic	PGY2	2018	Total Matches	939
Radiology-Diagnostic	PGY2	2018	U.S. Senior Ranked Positions	10842
Radiology-Diagnostic	PGY2	2018	Total Ranked Positions	14373
Radiology-Diagnostic	PGY2	2018	U.S. Senior Average Ranked Programs	10.8
Radiology-Diagnostic	PGY2	2018	Total Average Ranked Programs	9
Radiology-Diagnostic	PGY2	2018	Change in No. of Programs	2
Radiology-Diagnostic	PGY2	2018	Change in Positions Offered	12
Radiology-Diagnostic	PGY2	2018	Change in Unfilled Programs	-4
Radiology-Diagnostic	PGY2	2018	Change in U.S. Senior Applicants	91
Radiology-Diagnostic	PGY2	2018	Change in Total Applicants	106
Radiology-Diagnostic	PGY2	2018	Change in U.S. Senior Matches	16
Radiology-Diagnostic	PGY2	2018	Change in Total Matches	22
Radiology-Diagnostic	PGY2	2018	Change in U.S. Senior Ranked Positions	589
Radiology-Diagnostic	PGY2	2018	Change in Total Ranked Positions	774
Radiology-Diagnostic	PGY2	2018	Change in U.S. Senior Average Ranked Programs	-0.5
Radiology-Diagnostic	PGY2	2018	Change in Total Average Ranked Programs	-0.09999999999999964
Radiology-Diagnostic	PGY2	2019	No. of Programs	178
Radiology-Diagnostic	PGY2	2019	Positions Offered	965
Radiology-Diagnostic	PGY2	2019	Unfilled Programs	10
Radiology-Diagnostic	PGY2	2019	U.S. Senior Applicants	925
Radiology-Diagnostic	PGY2	2019	Total Applicants	1520
Radiology-Diagnostic	PGY2	2019	U.S. Senior Matches	665
Radiology-Diagnostic	PGY2	2019	Total Matches	950
Radiology-Diagnostic	PGY2	2019	U.S. Senior Ranked Positions	10792
Radiology-Diagnostic	PGY2	2019	Total Ranked Positions	14322
Radiology-Diagnostic	PGY2	2019	U.S. Senior Average Ranked Programs	11.7
Radiology-Diagnostic	PGY2	2019	Total Average Ranked Programs	9.4
Radiology-Diagnostic	PGY2	2019	Change in No. of Programs	7
Radiology-Diagnostic	PGY2	2019	Change in Positions Offered	21
Radiology-Diagnostic	PGY2	2019	Change in Unfilled Programs	6
Radiology-Diagnostic	PGY2	2019	Change in U.S. Senior Applicants	-75
Radiology-Diagnostic	PGY2	2019	Change in Total Applicants	-83
Radiology-Diagnostic	PGY2	2019	Change in U.S. Senior Matches	-18
Radiology-Diagnostic	PGY2	2019	Change in Total Matches	11
Radiology-Diagnostic	PGY2	2019	Change in U.S. Senior Ranked Positions	-50
Radiology-Diagnostic	PGY2	2019	Change in Total Ranked Positions	-51
Radiology-Diagnostic	PGY2	2019	Change in U.S. Senior Average Ranked Programs	0.8999999999999986
Radiology-Diagnostic	PGY2	2019	Change in Total Average Ranked Programs	0.40000000000000036
Radiology-Diagnostic	PGY2	2020	No. of Programs	179
Radiology-Diagnostic	PGY2	2020	Positions Offered	990
Radiology-Diagnostic	PGY2	2020	Unfilled Programs	18
Radiology-Diagnostic	PGY2	2020	U.S. Senior Applicants	870
Radiology-Diagnostic	PGY2	2020	Total Applicants	1480
Radiology-Diagnostic	PGY2	2020	U.S. Senior Matches	660
Radiology-Diagnostic	PGY2	2020	Total Matches	967
Radiology-Diagnostic	PGY2	2020	U.S. Senior Ranked Positions	10628
Radiology-Diagnostic	PGY2	2020	Total Ranked Positions	14321
Radiology-Diagnostic	PGY2	2020	U.S. Senior Average Ranked Programs	12.2
Radiology-Diagnostic	PGY2	2020	Total Average Ranked Programs	9.7
Radiology-Diagnostic	PGY2	2020	Change in No. of Programs	1
Radiology-Diagnostic	PGY2	2020	Change in Positions Offered	25
Radiology-Diagnostic	PGY2	2020	Change in Unfilled Programs	8
Radiology-Diagnostic	PGY2	2020	Change in U.S. Senior Applicants	-55
Radiology-Diagnostic	PGY2	2020	Change in Total Applicants	-40
Radiology-Diagnostic	PGY2	2020	Change in U.S. Senior Matches	-5
Radiology-Diagnostic	PGY2	2020	Change in Total Matches	17
Radiology-Diagnostic	PGY2	2020	Change in U.S. Senior Ranked Positions	-164
Radiology-Diagnostic	PGY2	2020	Change in Total Ranked Positions	-1
Radiology-Diagnostic	PGY2	2020	Change in U.S. Senior Average Ranked Programs	0.5
Radiology-Diagnostic	PGY2	2020	Change in Total Average Ranked Programs	0.29999999999999893
Radiology-Diagnostic	PGY2	2021	No. of Programs	177
Radiology-Diagnostic	PGY2	2021	Positions Offered	986
Radiology-Diagnostic	PGY2	2021	Unfilled Programs	5
Radiology-Diagnostic	PGY2	2021	U.S. Senior Applicants	958
Radiology-Diagnostic	PGY2	2021	Total Applicants	1657
Radiology-Diagnostic	PGY2	2021	U.S. Senior Matches	670
Radiology-Diagnostic	PGY2	2021	Total Matches	979
Radiology-Diagnostic	PGY2	2021	U.S. Senior Ranked Positions	12181
Radiology-Diagnostic	PGY2	2021	Total Ranked Positions	16883
Radiology-Diagnostic	PGY2	2021	U.S. Senior Average Ranked Programs	12.7
Radiology-Diagnostic	PGY2	2021	Total Average Ranked Programs	10.2
Radiology-Diagnostic	PGY2	2021	Change in No. of Programs	-2
Radiology-Diagnostic	PGY2	2021	Change in Positions Offered	-4
Radiology-Diagnostic	PGY2	2021	Change in Unfilled Programs	-13
Radiology-Diagnostic	PGY2	2021	Change in U.S. Senior Applicants	88
Radiology-Diagnostic	PGY2	2021	Change in Total Applicants	177
Radiology-Diagnostic	PGY2	2021	Change in U.S. Senior Matches	10
Radiology-Diagnostic	PGY2	2021	Change in Total Matches	12
Radiology-Diagnostic	PGY2	2021	Change in U.S. Senior Ranked Positions	1553
Radiology-Diagnostic	PGY2	2021	Change in Total Ranked Positions	2562
Radiology-Diagnostic	PGY2	2021	Change in U.S. Senior Average Ranked Programs	0.5
Radiology-Diagnostic	PGY2	2021	Change in Total Average Ranked Programs	0.5
Radiology-Diagnostic	PGY2	2022	No. of Programs	172
Radiology-Diagnostic	PGY2	2022	Positions Offered	997
Radiology-Diagnostic	PGY2	2022	Unfilled Programs	1
Radiology-Diagnostic	PGY2	2022	U.S. Senior Applicants	1105
Radiology-Diagnostic	PGY2	2022	Total Applicants	1850
Radiology-Diagnostic	PGY2	2022	U.S. Senior Matches	713
Radiology-Diagnostic	PGY2	2022	Total Matches	996
Radiology-Diagnostic	PGY2	2022	U.S. Senior Ranked Positions	13228
Radiology-Diagnostic	PGY2	2022	Total Ranked Positions	17858
Radiology-Diagnostic	PGY2	2022	U.S. Senior Average Ranked Programs	12
Radiology-Diagnostic	PGY2	2022	Total Average Ranked Programs	9.7
Radiology-Diagnostic	PGY2	2022	Change in No. of Programs	-5
Radiology-Diagnostic	PGY2	2022	Change in Positions Offered	11
Radiology-Diagnostic	PGY2	2022	Change in Unfilled Programs	-4
Radiology-Diagnostic	PGY2	2022	Change in U.S. Senior Applicants	147
Radiology-Diagnostic	PGY2	2022	Change in Total Applicants	193
Radiology-Diagnostic	PGY2	2022	Change in U.S. Senior Matches	43
Radiology-Diagnostic	PGY2	2022	Change in Total Matches	17
Radiology-Diagnostic	PGY2	2022	Change in U.S. Senior Ranked Positions	1047
Radiology-Diagnostic	PGY2	2022	Change in Total Ranked Positions	975
Radiology-Diagnostic	PGY2	2022	Change in U.S. Senior Average Ranked Programs	-0.6999999999999993
Radiology-Diagnostic	PGY2	2022	Change in Total Average Ranked Programs	-0.5
Radiology-Nuclear Med	PGY2	2014	No. of Programs	1
Radiology-Nuclear Med	PGY2	2014	Positions Offered	1
Radiology-Nuclear Med	PGY2	2014	Unfilled Programs	1
Radiology-Nuclear Med	PGY2	2014	U.S. Senior Applicants	4
Radiology-Nuclear Med	PGY2	2014	Total Applicants	6
Radiology-Nuclear Med	PGY2	2014	U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2014	Total Matches	0
Radiology-Nuclear Med	PGY2	2014	U.S. Senior Ranked Positions	4
Radiology-Nuclear Med	PGY2	2014	Total Ranked Positions	6
Radiology-Nuclear Med	PGY2	2014	U.S. Senior Average Ranked Programs	1
Radiology-Nuclear Med	PGY2	2014	Total Average Ranked Programs	1
Radiology-Nuclear Med	PGY2	2014	Change in No. of Programs	NA
Radiology-Nuclear Med	PGY2	2014	Change in Positions Offered	NA
Radiology-Nuclear Med	PGY2	2014	Change in Unfilled Programs	NA
Radiology-Nuclear Med	PGY2	2014	Change in U.S. Senior Applicants	NA
Radiology-Nuclear Med	PGY2	2014	Change in Total Applicants	NA
Radiology-Nuclear Med	PGY2	2014	Change in U.S. Senior Matches	NA
Radiology-Nuclear Med	PGY2	2014	Change in Total Matches	NA
Radiology-Nuclear Med	PGY2	2014	Change in U.S. Senior Ranked Positions	NA
Radiology-Nuclear Med	PGY2	2014	Change in Total Ranked Positions	NA
Radiology-Nuclear Med	PGY2	2014	Change in U.S. Senior Average Ranked Programs	NA
Radiology-Nuclear Med	PGY2	2014	Change in Total Average Ranked Programs	NA
Radiology-Nuclear Med	PGY2	2015	No. of Programs	1
Radiology-Nuclear Med	PGY2	2015	Positions Offered	1
Radiology-Nuclear Med	PGY2	2015	Unfilled Programs	1
Radiology-Nuclear Med	PGY2	2015	U.S. Senior Applicants	2
Radiology-Nuclear Med	PGY2	2015	Total Applicants	5
Radiology-Nuclear Med	PGY2	2015	U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2015	Total Matches	0
Radiology-Nuclear Med	PGY2	2015	U.S. Senior Ranked Positions	2
Radiology-Nuclear Med	PGY2	2015	Total Ranked Positions	5
Radiology-Nuclear Med	PGY2	2015	U.S. Senior Average Ranked Programs	1
Radiology-Nuclear Med	PGY2	2015	Total Average Ranked Programs	1
Radiology-Nuclear Med	PGY2	2015	Change in No. of Programs	0
Radiology-Nuclear Med	PGY2	2015	Change in Positions Offered	0
Radiology-Nuclear Med	PGY2	2015	Change in Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2015	Change in U.S. Senior Applicants	-2
Radiology-Nuclear Med	PGY2	2015	Change in Total Applicants	-1
Radiology-Nuclear Med	PGY2	2015	Change in U.S. Senior Matches	0
Radiology-Nuclear Med	PGY2	2015	Change in Total Matches	0
Radiology-Nuclear Med	PGY2	2015	Change in U.S. Senior Ranked Positions	-2
Radiology-Nuclear Med	PGY2	2015	Change in Total Ranked Positions	-1
Radiology-Nuclear Med	PGY2	2015	Change in U.S. Senior Average Ranked Programs	0
Radiology-Nuclear Med	PGY2	2015	Change in Total Average Ranked Programs	0
Radiology-Nuclear Med	PGY2	2016	No. of Programs	3
Radiology-Nuclear Med	PGY2	2016	Positions Offered	3
Radiology-Nuclear Med	PGY2	2016	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2016	U.S. Senior Applicants	16
Radiology-Nuclear Med	PGY2	2016	Total Applicants	28
Radiology-Nuclear Med	PGY2	2016	U.S. Senior Matches	2
Radiology-Nuclear Med	PGY2	2016	Total Matches	3
Radiology-Nuclear Med	PGY2	2016	U.S. Senior Ranked Positions	18
Radiology-Nuclear Med	PGY2	2016	Total Ranked Positions	33
Radiology-Nuclear Med	PGY2	2016	U.S. Senior Average Ranked Programs	1.1
Radiology-Nuclear Med	PGY2	2016	Total Average Ranked Programs	1.2
Radiology-Nuclear Med	PGY2	2016	Change in No. of Programs	2
Radiology-Nuclear Med	PGY2	2016	Change in Positions Offered	2
Radiology-Nuclear Med	PGY2	2016	Change in Unfilled Programs	-1
Radiology-Nuclear Med	PGY2	2016	Change in U.S. Senior Applicants	14
Radiology-Nuclear Med	PGY2	2016	Change in Total Applicants	23
Radiology-Nuclear Med	PGY2	2016	Change in U.S. Senior Matches	2
Radiology-Nuclear Med	PGY2	2016	Change in Total Matches	3
Radiology-Nuclear Med	PGY2	2016	Change in U.S. Senior Ranked Positions	16
Radiology-Nuclear Med	PGY2	2016	Change in Total Ranked Positions	28
Radiology-Nuclear Med	PGY2	2016	Change in U.S. Senior Average Ranked Programs	0.10000000000000009
Radiology-Nuclear Med	PGY2	2016	Change in Total Average Ranked Programs	0.19999999999999996
Radiology-Nuclear Med	PGY2	2017	No. of Programs	2
Radiology-Nuclear Med	PGY2	2017	Positions Offered	2
Radiology-Nuclear Med	PGY2	2017	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2017	U.S. Senior Applicants	4
Radiology-Nuclear Med	PGY2	2017	Total Applicants	13
Radiology-Nuclear Med	PGY2	2017	U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2017	Total Matches	2
Radiology-Nuclear Med	PGY2	2017	U.S. Senior Ranked Positions	4
Radiology-Nuclear Med	PGY2	2017	Total Ranked Positions	15
Radiology-Nuclear Med	PGY2	2017	U.S. Senior Average Ranked Programs	1
Radiology-Nuclear Med	PGY2	2017	Total Average Ranked Programs	1.2
Radiology-Nuclear Med	PGY2	2017	Change in No. of Programs	-1
Radiology-Nuclear Med	PGY2	2017	Change in Positions Offered	-1
Radiology-Nuclear Med	PGY2	2017	Change in Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2017	Change in U.S. Senior Applicants	-12
Radiology-Nuclear Med	PGY2	2017	Change in Total Applicants	-15
Radiology-Nuclear Med	PGY2	2017	Change in U.S. Senior Matches	-1
Radiology-Nuclear Med	PGY2	2017	Change in Total Matches	-1
Radiology-Nuclear Med	PGY2	2017	Change in U.S. Senior Ranked Positions	-14
Radiology-Nuclear Med	PGY2	2017	Change in Total Ranked Positions	-18
Radiology-Nuclear Med	PGY2	2017	Change in U.S. Senior Average Ranked Programs	-0.10000000000000009
Radiology-Nuclear Med	PGY2	2017	Change in Total Average Ranked Programs	0
Radiology-Nuclear Med	PGY2	2018	No. of Programs	3
Radiology-Nuclear Med	PGY2	2018	Positions Offered	3
Radiology-Nuclear Med	PGY2	2018	Unfilled Programs	0
Radiology-Nuclear Med	PGY2	2018	U.S. Senior Applicants	12
Radiology-Nuclear Med	PGY2	2018	Total Applicants	19
Radiology-Nuclear Med	PGY2	2018	U.S. Senior Matches	1
Radiology-Nuclear Med	PGY2	2018	Total Matches	3
Radiology-Nuclear Med	PGY2	2018	U.S. Senior Ranked Positions	13
Radiology-Nuclear Med	PGY2	2018	Total Ranked Positions	23
